,Value,Std. Quantity (POUND),Std. Unit Rate ($/POUND),WTI Oil Value,Brent Oil Value,ship_count,popular_port_count,spikes,predicted_spikes
106,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,-0.9174334669914829,-0.9495665714274757,0.0,0.0
107,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
108,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,1.530383426609101,1.6877263521971597,0.8795034011727135,1.2532535085787266,0.0,0.0
109,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,-0.9174334669914829,-0.9495665714274757,0.0,0.0
110,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,-0.7005062084103955,1.4784823572274457,1.2532535085787266,0.0,0.0
111,1.2916220192433143,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.0955713117921229,1.4784823572274457,1.2532535085787266,0.0,0.0
112,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,1.530383426609101,1.6877263521971597,1.4784823572274457,0.702548488577176,0.0,0.0
113,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,0.702548488577176,0.0,0.0
114,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,-0.9174334669914829,-0.9495665714274757,0.0,0.0
115,1.2916220192433143,-0.17847708604274315,-0.3673824202051279,1.530383426609101,1.6877263521971597,0.2805244451179814,1.2532535085787266,0.0,0.0
116,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,0.8795034011727135,1.2532535085787266,0.0,0.0
117,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,-0.9174334669914829,-0.9495665714274757,0.0,0.0
118,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
119,1.2916220192433143,-0.17847708604274315,1.3730917955166655,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
120,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
121,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,1.2532535085787266,0.0,0.0
122,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-1.6261625254172898,-1.496583728612914,-0.9174334669914829,-0.9495665714274757,1.0,1.0
123,1.2916220192433143,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.0955713117921229,1.4784823572274457,1.2532535085787266,0.0,0.0
124,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,1.530383426609101,0.8916488319946413,0.8795034011727135,1.2532535085787266,0.0,0.0
125,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,1.2532535085787266,0.0,0.0
126,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,0.2805244451179814,0.702548488577176,0.0,0.0
127,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
128,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,0.8795034011727135,0.702548488577176,1.0,0.0
129,-0.36497610357636806,-0.17847708604274315,1.3730917955166655,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
130,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,0.702548488577176,0.0,0.0
131,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
132,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
133,-0.36497610357636806,-0.17847708604274315,3.1135660112384587,-0.04788954940409438,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
134,-0.36497610357636806,-0.17847708604274315,3.1135660112384587,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
135,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,0.702548488577176,0.0,0.0
136,-0.36497610357636806,-0.17847708604274315,4.854040226960253,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
137,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,1.2532535085787266,0.0,0.0
138,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,1.2532535085787266,0.0,0.0
139,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,1.0
140,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,1.2532535085787266,0.0,0.0
141,1.2916220192433143,-0.17847708604274315,1.3730917955166655,-1.6261625254172898,-1.496583728612914,-0.9174334669914829,-0.9495665714274757,0.0,0.0
142,1.2916220192433143,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,0.8795034011727135,1.2532535085787266,0.0,0.0
143,4.60481826488268,3.2903852529418547,-0.3673824202051279,1.530383426609101,0.8916488319946413,0.2805244451179814,1.2532535085787266,0.0,0.0
144,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,0.8795034011727135,0.702548488577176,1.0,0.0
145,-0.36497610357636806,-0.17847708604274315,1.3730917955166655,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
146,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
147,-0.36497610357636806,-0.17847708604274315,1.3730917955166655,1.530383426609101,1.6877263521971597,0.8795034011727135,0.702548488577176,0.0,0.0
