,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC
39,0.04,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
40,0.041,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
41,0.042,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
42,0.043000000000000003,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
43,0.044,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
44,0.045,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
45,0.046,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
46,0.047,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
47,0.048,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
48,0.049,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
49,0.05,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
50,0.051000000000000004,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
51,0.052000000000000005,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
52,0.053,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
53,0.054,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
54,0.055,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
55,0.056,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
56,0.057,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
57,0.058,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
58,0.059000000000000004,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
59,0.06,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
60,0.061,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
61,0.062,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
62,0.063,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
63,0.064,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
64,0.065,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
65,0.066,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
66,0.067,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
67,0.068,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
68,0.069,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
69,0.07,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
70,0.07100000000000001,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
71,0.07200000000000001,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
72,0.073,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
73,0.074,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
74,0.075,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
75,0.076,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
76,0.077,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
77,0.078,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
78,0.079,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
79,0.08,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
80,0.081,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
81,0.082,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
82,0.083,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
83,0.084,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
84,0.085,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
85,0.08600000000000001,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
86,0.08700000000000001,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
87,0.088,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
88,0.089,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
89,0.09,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
90,0.091,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
91,0.092,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
92,0.093,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
93,0.094,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
94,0.095,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
95,0.096,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
96,0.097,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
97,0.098,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
98,0.099,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
