,Date,Price,Open,High,Low,Vol.,Change %
322,"Aug 24, 2022","24,250.00","24,250.00","24,500.00","24,000.00",,-0.82%
323,"Aug 23, 2022","24,450.00","24,450.00","24,700.00","24,200.00",,0.00%
324,"Aug 22, 2022","24,450.00","24,450.00","24,700.00","24,200.00",,-1.21%
325,"Aug 19, 2022","24,750.00","24,750.00","25,000.00","24,500.00",,0.00%
326,"Aug 18, 2022","24,750.00","24,750.00","25,000.00","24,500.00",,0.00%
327,"Aug 17, 2022","24,750.00","24,750.00","25,000.00","24,500.00",,2.06%
328,"Aug 16, 2022","24,250.00","24,250.00","24,500.00","24,000.00",,4.30%
329,"Aug 15, 2022","23,250.00","23,250.00","23,500.00","23,000.00",,2.65%
330,"Aug 12, 2022","22,650.00","22,650.00","22,900.00","22,400.00",,0.00%
331,"Aug 11, 2022","22,650.00","22,650.00","22,900.00","22,400.00",,0.00%
332,"Aug 10, 2022","22,650.00","22,650.00","22,900.00","22,400.00",,0.00%
333,"Aug 09, 2022","22,650.00","22,650.00","22,900.00","22,400.00",,-0.44%
334,"Aug 08, 2022","22,750.00","22,750.00","23,000.00","22,500.00",,0.00%
335,"Aug 05, 2022","22,750.00","22,750.00","23,000.00","22,500.00",,0.00%
336,"Aug 04, 2022","22,750.00","22,750.00","23,000.00","22,500.00",,-0.44%
337,"Aug 03, 2022","22,850.00","22,850.00","23,100.00","22,600.00",,0.00%
338,"Aug 02, 2022","22,850.00","22,850.00","23,100.00","22,600.00",,-0.44%
339,"Aug 01, 2022","22,950.00","22,950.00","23,200.00","22,700.00",,-0.43%
340,"Jul 29, 2022","23,050.00","23,050.00","23,300.00","22,800.00",,0.00%
341,"Jul 28, 2022","23,050.00","23,050.00","23,300.00","22,800.00",,0.00%
342,"Jul 27, 2022","23,050.00","23,050.00","23,300.00","22,800.00",,-0.86%
343,"Jul 26, 2022","23,250.00","23,250.00","23,500.00","23,000.00",,0.00%
344,"Jul 25, 2022","23,250.00","23,250.00","23,500.00","23,000.00",,0.00%
345,"Jul 22, 2022","23,250.00","23,250.00","23,500.00","23,000.00",,-1.27%
346,"Jul 21, 2022","23,550.00","23,550.00","23,800.00","23,300.00",,-1.26%
347,"Jul 20, 2022","23,850.00","23,850.00","24,100.00","23,600.00",,-0.42%
348,"Jul 19, 2022","23,950.00","23,950.00","24,200.00","23,700.00",,-1.24%
349,"Jul 18, 2022","24,250.00","24,250.00","24,500.00","24,000.00",,-0.82%
350,"Jul 15, 2022","24,450.00","24,450.00","24,700.00","24,200.00",,-0.41%
351,"Jul 14, 2022","24,550.00","24,550.00","24,800.00","24,300.00",,-0.41%
352,"Jul 13, 2022","24,650.00","24,650.00","24,900.00","24,400.00",,0.00%
353,"Jul 12, 2022","24,650.00","24,650.00","24,900.00","24,400.00",,-0.40%
354,"Jul 11, 2022","24,750.00","24,750.00","25,000.00","24,500.00",,0.00%
355,"Jul 08, 2022","24,750.00","24,750.00","25,000.00","24,500.00",,0.00%
356,"Jul 07, 2022","24,750.00","24,750.00","25,000.00","24,500.00",,0.00%
357,"Jul 06, 2022","24,750.00","24,750.00","25,000.00","24,500.00",,0.00%
358,"Jul 05, 2022","24,750.00","24,750.00","25,000.00","24,500.00",,-0.60%
359,"Jul 04, 2022","24,900.00","24,900.00","25,150.00","24,650.00",,-0.20%
360,"Jul 01, 2022","24,950.00","24,950.00","25,200.00","24,700.00",,-0.20%
361,"Jun 30, 2022","25,000.00","25,000.00","25,250.00","24,750.00",,-0.20%
362,"Jun 29, 2022","25,050.00","25,050.00","25,300.00","24,800.00",,-0.40%
363,"Jun 28, 2022","25,150.00","25,150.00","25,400.00","24,900.00",,-1.37%
364,"Jun 27, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,0.00%
365,"Jun 24, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,0.00%
366,"Jun 23, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,0.00%
367,"Jun 22, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,0.00%
368,"Jun 21, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,0.00%
369,"Jun 20, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,0.00%
370,"Jun 17, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,0.00%
371,"Jun 16, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,0.00%
372,"Jun 15, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,-2.67%
373,"Jun 14, 2022","26,200.00","26,200.00","26,700.00","25,700.00",,0.00%
374,"Jun 13, 2022","26,200.00","26,200.00","26,700.00","25,700.00",,0.00%
375,"Jun 10, 2022","26,200.00","26,200.00","26,700.00","25,700.00",,2.75%
376,"Jun 09, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,0.00%
377,"Jun 08, 2022","25,500.00","25,500.00","26,000.00","25,000.00",,-1.92%
378,"Jun 07, 2022","26,000.00","26,000.00","26,500.00","25,500.00",,-1.89%
379,"Jun 06, 2022","26,500.00","26,500.00","27,000.00","26,000.00",,-3.64%
380,"Jun 02, 2022","27,500.00","27,500.00","28,000.00","27,000.00",,-1.79%
381,"Jun 01, 2022","28,000.00","28,000.00","28,500.00","27,500.00",,-1.75%
382,"May 31, 2022","28,500.00","28,500.00","29,000.00","28,000.00",,-3.72%
383,"May 30, 2022","29,600.00","29,600.00","30,100.00","29,100.00",,-2.95%
384,"May 27, 2022","30,500.00","30,500.00","31,000.00","30,000.00",,0.00%
385,"May 26, 2022","30,500.00","30,500.00","31,000.00","30,000.00",,0.00%
386,"May 25, 2022","30,500.00","30,500.00","31,000.00","30,000.00",,-3.17%
387,"May 24, 2022","31,500.00","31,500.00","32,000.00","31,000.00",,-3.08%
388,"May 23, 2022","32,500.00","32,500.00","33,000.00","32,000.00",,-1.52%
389,"May 20, 2022","33,000.00","33,000.00","33,500.00","32,500.00",,0.00%
390,"May 19, 2022","33,000.00","33,000.00","33,500.00","32,500.00",,0.00%
391,"May 18, 2022","33,000.00","33,000.00","33,500.00","32,500.00",,-2.94%
392,"May 17, 2022","34,000.00","34,000.00","34,500.00","33,500.00",,-2.86%
393,"May 16, 2022","35,000.00","35,000.00","35,500.00","34,500.00",,-1.41%
394,"May 13, 2022","35,500.00","35,500.00","36,000.00","35,000.00",,2.90%
395,"May 12, 2022","34,500.00","34,500.00","35,000.00","34,000.00",,2.99%
396,"May 11, 2022","33,500.00","33,500.00","34,000.00","33,000.00",,-5.63%
397,"May 10, 2022","35,500.00","35,500.00","36,000.00","35,000.00",,-2.74%
398,"May 09, 2022","36,500.00","36,500.00","37,000.00","36,000.00",,-1.35%
399,"May 06, 2022","37,000.00","37,000.00","37,500.00","36,500.00",,1.37%
400,"May 05, 2022","36,500.00","36,500.00","37,000.00","36,000.00",,2.82%
401,"Apr 29, 2022","35,500.00","35,500.00","36,000.00","35,000.00",,0.00%
402,"Apr 28, 2022","35,500.00","35,500.00","36,000.00","35,000.00",,-1.39%
403,"Apr 27, 2022","36,000.00","36,000.00","36,500.00","35,500.00",,-1.37%
404,"Apr 26, 2022","36,500.00","36,500.00","37,000.00","36,000.00",,-2.67%
405,"Apr 25, 2022","37,500.00","37,500.00","38,000.00","37,000.00",,0.00%
406,"Apr 22, 2022","37,500.00","37,500.00","38,000.00","37,000.00",,1.35%
407,"Apr 21, 2022","37,000.00","37,000.00","37,500.00","36,500.00",,2.78%
408,"Apr 20, 2022","36,000.00","36,000.00","36,500.00","35,500.00",,2.86%
409,"Apr 19, 2022","35,000.00","35,000.00","35,500.00","34,500.00",,-1.41%
410,"Apr 18, 2022","35,500.00","35,500.00","36,000.00","35,000.00",,-2.74%
411,"Apr 15, 2022","36,500.00","36,500.00","37,000.00","36,000.00",,-2.67%
412,"Apr 14, 2022","37,500.00","37,500.00","38,000.00","37,000.00",,-1.32%
413,"Apr 13, 2022","38,000.00","38,000.00","38,500.00","37,500.00",,-1.30%
414,"Apr 12, 2022","38,500.00","38,500.00","39,000.00","38,000.00",,-1.28%
415,"Apr 11, 2022","39,000.00","39,000.00","39,500.00","38,500.00",,-1.27%
416,"Apr 08, 2022","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
417,"Apr 07, 2022","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
418,"Apr 06, 2022","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
419,"Apr 01, 2022","39,500.00","39,500.00","40,000.00","39,000.00",,-1.25%
420,"Mar 31, 2022","40,000.00","40,000.00","40,500.00","39,500.00",,0.00%
421,"Mar 30, 2022","40,000.00","40,000.00","40,500.00","39,500.00",,0.00%
422,"Mar 29, 2022","40,000.00","40,000.00","40,500.00","39,500.00",,0.00%
423,"Mar 28, 2022","40,000.00","40,000.00","40,500.00","39,500.00",,0.00%
424,"Mar 25, 2022","40,000.00","40,000.00","40,500.00","39,500.00",,-1.23%
425,"Mar 24, 2022","40,500.00","40,500.00","41,000.00","40,000.00",,0.00%
426,"Mar 23, 2022","40,500.00","40,500.00","41,000.00","40,000.00",,0.00%
427,"Mar 22, 2022","40,500.00","40,500.00","41,000.00","40,000.00",,2.53%
428,"Mar 21, 2022","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
429,"Mar 18, 2022","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
430,"Mar 17, 2022","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
431,"Mar 16, 2022","39,500.00","39,500.00","40,000.00","39,000.00",,-1.25%
432,"Mar 15, 2022","40,000.00","40,000.00","40,500.00","39,500.00",,-2.44%
433,"Mar 14, 2022","41,000.00","41,000.00","41,500.00","40,500.00",,-3.07%
434,"Mar 11, 2022","42,300.00","42,300.00","42,800.00","41,800.00",,-2.76%
435,"Mar 10, 2022","43,500.00","43,500.00","44,000.00","43,000.00",,0.00%
436,"Mar 09, 2022","43,500.00","43,500.00","44,000.00","43,000.00",,1.16%
437,"Mar 08, 2022","43,000.00","43,000.00","43,500.00","42,500.00",,3.61%
438,"Mar 07, 2022","41,500.00","41,500.00","42,000.00","41,000.00",,0.00%
439,"Mar 04, 2022","41,500.00","41,500.00","42,000.00","41,000.00",,-2.35%
440,"Mar 03, 2022","42,500.00","42,500.00","43,000.00","42,000.00",,-1.16%
441,"Mar 02, 2022","43,000.00","43,000.00","43,500.00","42,500.00",,-2.27%
442,"Mar 01, 2022","44,000.00","44,000.00","44,500.00","43,500.00",,-2.22%
443,"Feb 28, 2022","45,000.00","45,000.00","45,500.00","44,500.00",,-1.10%
444,"Feb 25, 2022","45,500.00","45,500.00","46,000.00","45,000.00",,2.25%
445,"Feb 24, 2022","44,500.00","44,500.00","45,000.00","44,000.00",,0.00%
446,"Feb 23, 2022","44,500.00","44,500.00","45,000.00","44,000.00",,0.00%
447,"Feb 22, 2022","44,500.00","44,500.00","45,000.00","44,000.00",,2.30%
448,"Feb 21, 2022","43,500.00","43,500.00","44,000.00","43,000.00",,7.41%
449,"Feb 18, 2022","40,500.00","40,500.00","41,000.00","40,000.00",,0.00%
450,"Feb 17, 2022","40,500.00","40,500.00","41,000.00","40,000.00",,0.00%
451,"Feb 16, 2022","40,500.00","40,500.00","41,000.00","40,000.00",,-2.41%
452,"Feb 15, 2022","41,500.00","41,500.00","42,000.00","41,000.00",,-2.35%
453,"Feb 14, 2022","42,500.00","42,500.00","43,000.00","42,000.00",,-1.16%
454,"Feb 11, 2022","43,000.00","43,000.00","43,500.00","42,500.00",,0.00%
455,"Feb 10, 2022","43,000.00","43,000.00","43,500.00","42,500.00",,1.18%
456,"Feb 09, 2022","42,500.00","42,500.00","43,000.00","42,000.00",,0.00%
457,"Feb 08, 2022","42,500.00","42,500.00","43,000.00","42,000.00",,0.00%
458,"Feb 07, 2022","42,500.00","42,500.00","43,000.00","42,000.00",,2.41%
459,"Jan 28, 2022","41,500.00","41,500.00","42,000.00","41,000.00",,0.00%
460,"Jan 27, 2022","41,500.00","41,500.00","42,000.00","41,000.00",,0.00%
461,"Jan 26, 2022","41,500.00","41,500.00","42,000.00","41,000.00",,-1.19%
462,"Jan 25, 2022","42,000.00","42,000.00","42,500.00","41,500.00",,1.20%
463,"Jan 24, 2022","41,500.00","41,500.00","43,500.00","42,500.00",,-6.74%
464,"Jan 21, 2022","44,500.00","44,500.00","45,000.00","44,000.00",,0.00%
465,"Jan 20, 2022","44,500.00","44,500.00","45,000.00","44,000.00",,2.30%
466,"Jan 19, 2022","43,500.00","43,500.00","44,000.00","43,000.00",,2.35%
467,"Jan 18, 2022","42,500.00","42,500.00","43,000.00","42,000.00",,0.00%
468,"Jan 17, 2022","42,500.00","42,500.00","43,000.00","42,000.00",,0.00%
469,"Jan 14, 2022","42,500.00","42,500.00","43,000.00","42,000.00",,-6.59%
470,"Jan 13, 2022","45,500.00","45,500.00","46,000.00","45,000.00",,-4.21%
471,"Jan 12, 2022","47,500.00","47,500.00","48,000.00","47,000.00",,-4.04%
472,"Jan 11, 2022","49,500.00","49,500.00","50,000.00","49,000.00",,-2.94%
473,"Jan 10, 2022","51,000.00","51,000.00","51,500.00","50,500.00",,-0.97%
474,"Jan 07, 2022","51,500.00","51,500.00","52,000.00","51,000.00",,0.00%
475,"Jan 06, 2022","51,500.00","51,500.00","52,000.00","51,000.00",,0.00%
476,"Jan 05, 2022","51,500.00","51,500.00","52,000.00","51,000.00",,1.98%
477,"Jan 04, 2022","50,500.00","50,500.00","51,000.00","50,000.00",,4.12%
478,"Dec 31, 2021","48,500.00","48,500.00","49,000.00","48,000.00",,0.00%
479,"Dec 30, 2021","48,500.00","48,500.00","49,000.00","48,000.00",,0.00%
480,"Dec 29, 2021","48,500.00","48,500.00","49,000.00","48,000.00",,0.00%
481,"Dec 28, 2021","48,500.00","48,500.00","49,000.00","48,000.00",,2.11%
482,"Dec 27, 2021","47,500.00","47,500.00","48,000.00","47,000.00",,6.74%
483,"Dec 24, 2021","44,500.00","44,500.00","45,000.00","44,000.00",,4.71%
484,"Dec 23, 2021","42,500.00","42,500.00","43,000.00","42,000.00",,7.59%
485,"Dec 22, 2021","39,500.00","39,500.00","40,000.00","39,000.00",,-2.47%
486,"Dec 21, 2021","40,500.00","40,500.00","41,000.00","40,000.00",,-2.41%
487,"Dec 20, 2021","41,500.00","41,500.00","42,000.00","41,000.00",,-1.19%
488,"Dec 17, 2021","42,000.00","42,000.00","42,500.00","41,500.00",,0.00%
489,"Dec 16, 2021","42,000.00","42,000.00","42,500.00","41,500.00",,1.20%
490,"Dec 15, 2021","41,500.00","41,500.00","42,000.00","41,000.00",,1.22%
491,"Dec 14, 2021","41,000.00","41,000.00","41,500.00","40,500.00",,1.23%
492,"Dec 13, 2021","40,500.00","40,500.00","41,000.00","40,000.00",,2.53%
493,"Dec 10, 2021","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
494,"Dec 09, 2021","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
495,"Dec 08, 2021","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
496,"Dec 07, 2021","39,500.00","39,500.00","40,000.00","39,000.00",,0.00%
497,"Dec 06, 2021","39,500.00","39,500.00","40,000.00","39,000.00",,3.95%
498,"Dec 03, 2021","38,000.00","38,000.00","38,500.00","37,500.00",,5.56%
499,"Dec 02, 2021","36,000.00","36,000.00","36,500.00","35,500.00",,2.86%
500,"Dec 01, 2021","35,000.00","35,000.00","35,500.00","34,500.00",,0.00%
501,"Nov 30, 2021","35,000.00","35,000.00","35,500.00","34,500.00",,-1.41%
502,"Nov 29, 2021","35,500.00","35,500.00","36,000.00","35,000.00",,0.00%
503,"Nov 26, 2021","35,500.00","35,500.00","36,000.00","35,000.00",,4.41%
504,"Nov 25, 2021","34,000.00","34,000.00","34,500.00","33,500.00",,3.03%
505,"Nov 24, 2021","33,000.00","33,000.00","33,500.00","32,500.00",,-2.94%
506,"Nov 23, 2021","34,000.00","34,000.00","34,500.00","33,500.00",,-5.56%
507,"Nov 22, 2021","36,000.00","36,000.00","36,500.00","35,500.00",,-2.70%
508,"Nov 19, 2021","37,000.00","37,000.00","37,500.00","36,500.00",,0.00%
509,"Nov 18, 2021","37,000.00","37,000.00","37,500.00","36,500.00",,0.00%
510,"Nov 17, 2021","37,000.00","37,000.00","37,500.00","36,500.00",,2.78%
511,"Nov 16, 2021","36,000.00","36,000.00","36,500.00","35,500.00",,4.35%
512,"Nov 15, 2021","34,500.00","34,500.00","35,000.00","34,000.00",,6.15%
513,"Nov 12, 2021","32,500.00","32,500.00","33,000.00","32,000.00",,6.56%
514,"Nov 11, 2021","30,500.00","30,500.00","31,500.00","29,500.00",,0.00%
515,"Nov 10, 2021","30,500.00","30,500.00","31,500.00","29,500.00",,0.00%
516,"Nov 09, 2021","30,500.00","30,500.00","31,500.00","29,500.00",,0.00%
517,"Nov 08, 2021","30,500.00","30,500.00","31,500.00","29,500.00",,0.00%
518,"Nov 05, 2021","30,500.00","30,500.00","31,500.00","29,500.00",,7.02%
519,"Nov 04, 2021","28,500.00","28,500.00","29,500.00","27,500.00",,1.79%
520,"Nov 03, 2021","28,000.00","28,000.00","29,000.00","27,000.00",,-6.67%
521,"Nov 02, 2021","30,000.00","30,000.00","31,000.00","29,000.00",,-9.09%
522,"Nov 01, 2021","33,000.00","33,000.00","34,000.00","32,000.00",,-10.81%
523,"Oct 29, 2021","37,000.00","37,000.00","38,000.00","36,000.00",,-7.50%
524,"Oct 28, 2021","40,000.00","40,000.00","41,000.00","39,000.00",,-6.98%
525,"Oct 27, 2021","43,000.00","43,000.00","44,000.00","42,000.00",,-2.27%
526,"Oct 26, 2021","44,000.00","44,000.00","45,000.00","43,000.00",,-4.35%
527,"Oct 25, 2021","46,000.00","46,000.00","47,000.00","45,000.00",,-2.13%
528,"Oct 22, 2021","47,000.00","47,000.00","48,000.00","46,000.00",,-2.08%
529,"Oct 21, 2021","48,000.00","48,000.00","49,000.00","47,000.00",,0.00%
530,"Oct 20, 2021","48,000.00","48,000.00","49,000.00","47,000.00",,0.00%
531,"Oct 19, 2021","48,000.00","48,000.00","49,000.00","47,000.00",,0.00%
532,"Oct 18, 2021","48,000.00","48,000.00","49,000.00","47,000.00",,0.00%
533,"Oct 15, 2021","48,000.00","48,000.00","49,000.00","47,000.00",,-2.04%
534,"Oct 14, 2021","49,000.00","49,000.00","50,000.00","48,000.00",,0.00%
535,"Oct 13, 2021","49,000.00","49,000.00","50,000.00","48,000.00",,0.00%
536,"Oct 12, 2021","49,000.00","49,000.00","50,000.00","48,000.00",,0.00%
537,"Oct 11, 2021","49,000.00","49,000.00","50,000.00","48,000.00",,-7.55%
538,"Sep 29, 2021","53,000.00","53,000.00","54,000.00","52,000.00",,-5.36%
539,"Sep 28, 2021","56,000.00","56,000.00","57,000.00","55,000.00",,-8.50%
540,"Sep 27, 2021","61,200.00","61,200.00","62,200.00","60,200.00",,-2.86%
541,"Sep 24, 2021","63,000.00","63,000.00","64,000.00","62,000.00",,1.61%
542,"Sep 23, 2021","62,000.00","62,000.00","63,000.00","61,000.00",,22.77%
543,"Sep 22, 2021","50,500.00","50,500.00","51,000.00","50,000.00",,24.69%
544,"Sep 17, 2021","40,500.00","40,500.00","41,000.00","40,000.00",,5.19%
545,"Sep 16, 2021","38,500.00","38,500.00","39,000.00","38,000.00",,5.48%
546,"Sep 15, 2021","36,500.00","36,500.00","37,000.00","36,000.00",,8.15%
547,"Sep 14, 2021","33,750.00","33,750.00","34,000.00","33,500.00",,3.69%
548,"Sep 13, 2021","32,550.00","32,550.00","32,800.00","32,300.00",,4.49%
549,"Sep 10, 2021","31,150.00","31,150.00","31,400.00","30,900.00",,2.98%
550,"Sep 09, 2021","30,250.00","30,250.00","30,500.00","30,000.00",,0.00%
551,"Sep 08, 2021","30,250.00","30,250.00","30,500.00","30,000.00",,-0.98%
552,"Sep 07, 2021","30,550.00","30,550.00","30,800.00","30,300.00",,0.00%
553,"Sep 06, 2021","30,550.00","30,550.00","30,800.00","30,300.00",,0.00%
554,"Sep 03, 2021","30,550.00","30,550.00","30,800.00","30,300.00",,0.00%
555,"Sep 02, 2021","30,550.00","30,550.00","30,800.00","30,300.00",,2.69%
556,"Sep 01, 2021","29,750.00","29,750.00","30,000.00","29,500.00",,3.48%
557,"Aug 31, 2021","28,750.00","28,750.00","29,000.00","28,500.00",,5.50%
558,"Aug 30, 2021","27,250.00","27,250.00","27,500.00","27,000.00",,4.81%
559,"Aug 27, 2021","26,000.00","26,000.00","26,150.00","25,850.00",,2.97%
560,"Aug 26, 2021","25,250.00","25,250.00","25,400.00","25,100.00",,1.20%
561,"Aug 25, 2021","24,950.00","24,950.00","25,100.00","24,800.00",,2.46%
562,"Aug 24, 2021","24,350.00","24,350.00","24,500.00","24,200.00",,4.28%
563,"Aug 23, 2021","23,350.00","23,350.00","23,500.00","23,200.00",,4.47%
564,"Aug 20, 2021","22,350.00","22,350.00","22,500.00","22,200.00",,0.00%
565,"Aug 19, 2021","22,350.00","22,350.00","22,500.00","22,200.00",,-0.45%
566,"Aug 18, 2021","22,450.00","22,450.00","22,600.00","22,300.00",,0.00%
567,"Aug 17, 2021","22,450.00","22,450.00","22,600.00","22,300.00",,0.00%
568,"Aug 16, 2021","22,450.00","22,450.00","22,600.00","22,300.00",,1.35%
569,"Aug 13, 2021","22,150.00","22,150.00","22,300.00","22,000.00",,0.91%
570,"Aug 12, 2021","21,950.00","21,950.00","22,100.00","21,800.00",,1.39%
571,"Aug 11, 2021","21,650.00","21,650.00","21,800.00","21,500.00",,0.93%
572,"Aug 10, 2021","21,450.00","21,450.00","21,600.00","21,300.00",,1.42%
573,"Aug 09, 2021","21,150.00","21,150.00","21,300.00","21,000.00",,0.95%
574,"Aug 06, 2021","20,950.00","20,950.00","21,100.00","20,800.00",,0.00%
575,"Aug 05, 2021","20,950.00","20,950.00","21,100.00","20,800.00",,0.00%
576,"Aug 04, 2021","20,950.00","20,950.00","21,100.00","20,800.00",,-0.48%
577,"Aug 03, 2021","21,050.00","21,050.00","21,200.00","20,900.00",,0.00%
578,"Aug 02, 2021","21,050.00","21,050.00","21,200.00","20,900.00",,0.96%
579,"Jul 30, 2021","20,850.00","20,850.00","21,000.00","20,700.00",,0.48%
580,"Jul 29, 2021","20,750.00","20,750.00","20,900.00","20,600.00",,1.97%
581,"Jul 28, 2021","20,350.00","20,350.00","20,500.00","20,200.00",,0.49%
582,"Jul 27, 2021","20,250.00","20,250.00","20,400.00","20,100.00",,0.50%
583,"Jul 26, 2021","20,150.00","20,150.00","20,300.00","20,000.00",,-0.49%
584,"Jul 23, 2021","20,250.00","20,250.00","20,400.00","20,100.00",,-0.49%
585,"Jul 22, 2021","20,350.00","20,350.00","20,500.00","20,200.00",,0.00%
586,"Jul 21, 2021","20,350.00","20,350.00","20,500.00","20,200.00",,0.00%
587,"Jul 20, 2021","20,350.00","20,350.00","20,500.00","20,200.00",,0.99%
588,"Jul 19, 2021","20,150.00","20,150.00","20,300.00","20,000.00",,1.00%
589,"Jul 16, 2021","19,950.00","19,950.00","20,100.00","19,800.00",,0.50%
590,"Jul 15, 2021","19,850.00","19,850.00","20,000.00","19,700.00",,1.28%
591,"Jul 14, 2021","19,600.00","19,600.00","19,750.00","19,450.00",,0.00%
592,"Jul 13, 2021","19,600.00","19,600.00","19,750.00","19,450.00",,0.51%
593,"Jul 12, 2021","19,500.00","19,500.00","19,650.00","19,350.00",,1.04%
594,"Jul 09, 2021","19,300.00","19,300.00","19,450.00","19,150.00",,-0.26%
595,"Jul 08, 2021","19,350.00","19,350.00","19,500.00","19,200.00",,-0.26%
596,"Jul 07, 2021","19,400.00","19,400.00","19,550.00","19,250.00",,-0.26%
597,"Jul 06, 2021","19,450.00","19,450.00","19,600.00","19,300.00",,0.00%
598,"Jul 05, 2021","19,450.00","19,450.00","19,600.00","19,300.00",,2.10%
599,"Jul 02, 2021","19,050.00","19,050.00","19,200.00","18,900.00",,0.00%
600,"Jul 01, 2021","19,050.00","19,050.00","19,200.00","18,900.00",,-1.04%
601,"Jun 30, 2021","19,250.00","19,250.00","19,400.00","19,100.00",,-1.28%
602,"Jun 29, 2021","19,500.00","19,500.00","19,650.00","19,350.00",,-0.26%
603,"Jun 28, 2021","19,550.00","19,550.00","19,700.00","19,400.00",,0.00%
604,"Jun 25, 2021","19,550.00","19,550.00","19,700.00","19,400.00",,1.03%
605,"Jun 24, 2021","19,350.00","19,350.00","19,500.00","19,200.00",,-1.53%
606,"Jun 23, 2021","19,650.00","19,650.00","19,800.00","19,500.00",,-1.01%
607,"Jun 22, 2021","19,850.00","19,850.00","20,000.00","19,700.00",,-0.75%
608,"Jun 21, 2021","20,000.00","20,000.00","20,150.00","19,850.00",,0.00%
609,"Jun 18, 2021","20,000.00","20,000.00","20,150.00","19,850.00",,2.83%
610,"Jun 17, 2021","19,450.00","19,450.00","19,600.00","19,300.00",,1.57%
611,"Jun 16, 2021","19,150.00","19,150.00","19,300.00","19,000.00",,1.86%
612,"Jun 15, 2021","18,800.00","18,800.00","18,950.00","18,650.00",,1.08%
613,"Jun 11, 2021","18,600.00","18,600.00","18,750.00","18,450.00",,0.27%
614,"Jun 10, 2021","18,550.00","18,550.00","18,700.00","18,400.00",,0.00%
615,"Jun 09, 2021","18,550.00","18,550.00","18,700.00","18,400.00",,-1.07%
616,"Jun 08, 2021","18,750.00","18,750.00","18,900.00","18,600.00",,-0.53%
617,"Jun 07, 2021","18,850.00","18,850.00","19,000.00","18,700.00",,0.00%
618,"Jun 04, 2021","18,850.00","18,850.00","19,000.00","18,700.00",,2.72%
619,"Jun 03, 2021","18,350.00","18,350.00","18,500.00","18,200.00",,1.94%
620,"Jun 02, 2021","18,000.00","18,000.00","18,150.00","17,850.00",,0.28%
621,"Jun 01, 2021","17,950.00","17,950.00","18,100.00","17,800.00",,0.56%
622,"May 31, 2021","17,850.00","17,850.00","18,000.00","17,700.00",,-0.56%
623,"May 28, 2021","17,950.00","17,950.00","18,100.00","17,800.00",,0.00%
624,"May 27, 2021","17,950.00","17,950.00","18,200.00","17,700.00",,0.00%
625,"May 26, 2021","17,950.00","17,950.00","18,200.00","17,700.00",,0.00%
626,"May 25, 2021","17,950.00","17,950.00","18,200.00","17,700.00",,-5.28%
627,"May 24, 2021","18,950.00","18,950.00","19,200.00","18,700.00",,-2.82%
628,"May 21, 2021","19,500.00","19,500.00","19,750.00","19,250.00",,-2.74%
629,"May 20, 2021","20,050.00","20,050.00","20,300.00","19,800.00",,-1.96%
630,"May 19, 2021","20,450.00","20,450.00","20,700.00","20,200.00",,-2.39%
631,"May 18, 2021","20,950.00","20,950.00","21,200.00","20,700.00",,-2.78%
632,"May 17, 2021","21,550.00","21,550.00","21,800.00","21,300.00",,0.00%
633,"May 14, 2021","21,550.00","21,550.00","21,800.00","21,300.00",,2.38%
634,"May 13, 2021","21,050.00","21,050.00","21,300.00","20,800.00",,3.44%
635,"May 12, 2021","20,350.00","20,350.00","20,500.00","20,200.00",,3.56%
636,"May 11, 2021","19,650.00","19,650.00","19,800.00","19,500.00",,3.15%
637,"May 10, 2021","19,050.00","19,050.00","19,200.00","18,900.00",,7.93%
638,"May 07, 2021","17,650.00","17,650.00","17,800.00","17,500.00",,1.73%
639,"May 06, 2021","17,350.00","17,350.00","17,500.00","17,200.00",,-0.57%
640,"Apr 30, 2021","17,450.00","17,450.00","17,600.00","17,300.00",,0.00%
641,"Apr 29, 2021","17,450.00","17,450.00","17,600.00","17,300.00",,0.00%
642,"Apr 28, 2021","17,450.00","17,450.00","17,600.00","17,300.00",,0.00%
643,"Apr 27, 2021","17,450.00","17,450.00","17,600.00","17,300.00",,0.58%
644,"Apr 26, 2021","17,350.00","17,350.00","17,500.00","17,200.00",,1.17%
645,"Apr 23, 2021","17,150.00","17,150.00","17,300.00","17,000.00",,1.78%
