,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
98,EDCR,Confident 0.7 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
99,EDCR,Confident 0.7 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
100,EDCR,Confident 0.8 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
101,EDCR,Confident 0.8 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
102,EDCR,Confident 0.9 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
103,EDCR,Confident 0.9 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
104,EDCR,Confident 0.95 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
105,EDCR,Confident 0.95 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
106,EDCR,Confident 0.1 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
107,EDCR,Confident 0.1 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
108,EDCR,Confident 0.2 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
109,EDCR,Confident 0.2 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
110,EDCR,Confident 0.3 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
111,EDCR,Confident 0.3 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
112,EDCR,Confident 0.4 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
113,EDCR,Confident 0.4 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
114,EDCR,Confident 0.45 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
115,EDCR,Confident 0.45 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
116,EDCR,Confident 0.5 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
117,EDCR,Confident 0.5 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
118,EDCR,Confident 0.55 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
119,EDCR,Confident 0.55 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
120,EDCR,Confident 0.6 Rule CNNA_32_7 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
