,Date,HS Code,Product Description,Consignee,Notify Party Name,Shipper,Std. Quantity,Std. Unit,Standard Unit Rate INR,Value,Country of Origin,Country of Destination,Port of Destination,Quantity,Unit,Unit Rate $,Actual Duty,Port of Origin,Shipment Mode,Measurment,Bill of Entry No,Port of Delivery,Container TEU,Freight Term,Marks Number,HS Product Description,Gross Weight,Consignee Address,Shipper Address,Notify Party Address,Country Name
1375,2021-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.267,TON,-,140161.36,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1376,2021-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.004,TON,-,26018.29,United States,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1377,2021-02-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.9,TON,-,851224.1,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1378,2021-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,845.12,Germany,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1379,2021-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,378.82,United States,Sweden,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Import
1380,2021-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.05,TON,-,45765.88,China,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1381,2021-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.057,TON,-,29867.47,Belgium,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1382,2021-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.025,TON,-,194367.47,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1383,2021-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,392.94,Russia,Bulgaria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Bulgaria T1  Import
1384,2021-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.089,TON,-,88037.65,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1385,2021-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.003,TON,-,464.63,China,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
1386,2021-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.003,TON,-,1865.85,China,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
1387,2021-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.1,TON,-,95185.37,Belgium,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1388,2021-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.003,TON,-,20596.43,United States,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1389,2021-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.304,TON,-,332011.9,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1390,2021-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.3,TON,-,314911.9,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1391,2021-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.044,TON,-,287.8,Italy,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovenia T1  Import
1392,2021-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,194.19,United States,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1393,2021-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.006,TON,-,11988.37,Austria,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1394,2021-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.009,TON,-,628726.74,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1395,2021-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,6110.47,Liechtenstein,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1396,2021-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.538,TON,-,103879.07,Russia,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1397,2021-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.003,TON,-,3147.62,China,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
1398,2021-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.001,TON,-,107.95,Netherlands,Romania,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Romania T1  Import
1399,2021-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,54059.09,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1400,2021-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.005,TON,-,7958.33,Germany,Czech Republic,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Czech Republic T1  Import
1401,2021-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.04,TON,-,145566.67,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1402,2021-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.076,TON,-,79452.38,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1403,2021-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.033,TON,-,30343.18,China,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
1404,2021-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,14.911,TON,-,607959.3,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
1405,2022-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.04,TON,-,37666.67,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1406,2022-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,7544.55,United Kingdom,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1407,2022-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,1656.86,Italy,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Export
1408,2022-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,133980.39,Belgium,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1409,2022-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,504.95,United States,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1410,2022-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,129126.32,Belgium,Latvia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Latvia T1  Import
1411,2022-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.04,TON,-,56287.13,Germany,Switzerland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1412,2022-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,40801.98,Belgium,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1413,2022-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,136.84,Belgium,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1414,2022-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,1287.13,Slovakia,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1415,2022-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,504.95,Germany,Denmark,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Denmark T1  Import
1416,2022-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,15947.37,Belgium,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1417,2022-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,1683.17,Germany,Czech Republic,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Czech Republic T1  Import
1418,2022-11-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,1405.94,Germany,Romania,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Romania T1  Import
1419,2022-12-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,1831.58,United Kingdom,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1420,2022-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,7019.8,Belgium,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1421,2022-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,1.05,TON,-,469244.44,Belgium,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1422,2022-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,333.33,Germany,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1423,2022-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,33934.07,Belgium,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1424,2022-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,340.66,Germany,United Kingdom,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1425,2022-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,0.0,Netherlands,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
1426,2022-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,2925.53,Italy,Thailand,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Export
1427,2022-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,127.66,Belgium,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1428,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,216.49,Belgium,India,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1429,2022-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,0.0,Netherlands,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
1430,2022-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.11,TON,-,107648.94,Belgium,Latvia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1431,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.1,TON,-,83855.67,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1432,2022-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,147409.09,Belgium,Latvia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Latvia T1  Import
1433,2022-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.02,TON,-,29159.09,China,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1434,2022-02-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,1325.84,Russia,Bulgaria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Bulgaria T1  Import
1435,2022-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,6622.22,Japan,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
1436,2022-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.75,TON,-,84088.89,South Korea,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1437,2022-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,4589.47,Japan,Austria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Austria T1  Import
1438,2022-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,8527.47,Japan,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1439,2022-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,168.42,Germany,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1440,2022-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,74.47,United States,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
1441,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.1,TON,-,87134.02,Belgium,Latvia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1442,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.11,TON,-,17567.01,Belgium,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1443,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.25,TON,-,639.18,Netherlands,Ireland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Ireland T1  Import
1444,2022-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.13,TON,-,226697.92,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1445,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.25,TON,-,293134.02,China,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1446,2022-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,556.7,Germany,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1447,2022-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,202.13,Italy,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovenia T1  Import
1448,2022-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,19458.33,Austria,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1449,2022-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,145.83,Croatia,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovenia T1  Import
1450,2022-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,64417.58,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1451,2022-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,197.8,United Kingdom,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
1452,2022-10-31,811292950012,GERMENIUM POWDERS,LEGOR GROUP TR MADEN ALASIMLARI SAN VE TIC LTD STI,,LEGOR GROUP SPA,1.0,KGS,-,1712.0,China,Turkey,Not Available,1.0,KGS,-,-,Not Available,-,-,22341300IM00241136,-,-,-,-,Germanium powders,0.0,,,,Turkey T3  Import
1453,2023-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,125869.57,Germany,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1454,2023-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.01,TON,-,17750.0,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1455,2023-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.03,TON,-,160923.91,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1456,2023-04-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,934.78,France,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
1457,2023-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,2043.01,Germany,Lithuania,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1458,2023-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,107.53,Germany,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Import
1459,2023-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,7913.98,China,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1460,2023-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.07,TON,-,87473.12,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1461,2023-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,18365.59,Belgium,United Kingdom,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1462,2023-01-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.02,TON,-,247.31,China,Ireland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Ireland T1  Import
1463,2023-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.23,TON,-,257836.96,China,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1464,2023-07-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.21,TON,-,124369.57,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1465,2023-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,0.0,Denmark,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1466,2023-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,8734.04,Belgium,Liechtenstein,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1467,2023-03-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,170.21,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1468,2023-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,1892.47,Italy,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Export
1469,2023-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,161.29,Germany,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1470,2023-02-03,8112929500,GERMANIUM POLYCRYSTALLINE ZONE-CLEANED - 550.2351 KG,JOINT STOCK COMPANY GERMANUIUM,,NANJING INFRARED OPTOELECTRONIC CO LTD,0.0,UNT,-,0.0,China,Russia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,615.0,,,,Russia T3  Import
1471,2023-05-11,8112929500,GERMANIUM POLYCRYSTALLINE ZONE-PURIFIED,LIMITED LIABILITY COMPANY VOSTOKTRANSIMPORT,,YUNNAN LINCANG XINYUAN GERMANIUM INDUSTRY CO LTD,0.0,UNT,-,0.0,,Russia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,780.0,,,,Russia T3  Import
1472,2023-03-27,8112929500,GERMANIUM POLYCRYSTALLINE ZONE-PURIFIED,JOINT STOCK COMPANY GERMANUIUM,,NANJING INFRARED OPTOELECTRONIC CO LTD,0.0,UNT,-,0.0,China,Russia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,893.0,,,,Russia T3  Import
1473,2023-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,8725.27,Belgium,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1474,2023-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,161.29,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1475,2023-06-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,32.26,Denmark,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
1476,2023-05-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,1351.65,Italy,Thailand,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Export
1477,2023-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,3956.04,Italy,India,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Export
1478,2023-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.45,TON,-,200593.41,Belgium,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1479,2023-08-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.02,TON,-,98626.37,United States,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
1480,2023-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.03,TON,-,51419.35,Germany,United Kingdom,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
1481,2023-09-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,TON,-,26720.43,Belgium,Japan,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
1482,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,UNT,-,0.0,Netherlands,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
1483,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,UNT,-,0.0,Netherlands,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
1484,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.0,UNT,-,7400.0,Netherlands,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
1485,2023-10-01,81129295,UNWROUGHT GERMANIUM; GERMANIUM POWDERS,,,,0.3,KGS,-,357947.37,China,Belgium,Not Available,0.3,TON,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
