,Date,Price,Open,High,Low,Vol.,Change %
396,"Jun 02, 2022",24.95,22.32,25.16,22.31,4.60M,10.69%
397,"Jun 01, 2022",22.54,23.8,23.9,22.21,9.24M,-8.11%
398,"May 31, 2022",24.53,27.69,27.97,24.44,6.43M,-12.83%
399,"May 27, 2022",28.14,27.13,28.24,27.1,4.25M,4.11%
400,"May 26, 2022",27.03,24.77,27.27,24.53,3.69M,8.95%
401,"May 25, 2022",24.81,24.41,25.25,23.83,2.21M,0.36%
402,"May 24, 2022",24.72,25.05,25.33,23.91,2.45M,-2.25%
403,"May 23, 2022",25.29,24.9,25.34,24.03,2.13M,2.80%
404,"May 20, 2022",24.6,25.34,25.67,23.3,3.55M,-2.19%
405,"May 19, 2022",25.15,23.58,26.01,23.48,5.06M,6.61%
406,"May 18, 2022",23.59,23.88,24.89,23.14,3.09M,-2.56%
407,"May 17, 2022",24.21,23.92,24.63,23.12,3.39M,5.86%
408,"May 16, 2022",22.87,22.89,24.43,22.23,4.18M,0.18%
409,"May 13, 2022",22.83,21.18,22.96,21.18,4.16M,10.88%
410,"May 12, 2022",20.59,19.76,21.69,19.04,5.57M,1.08%
411,"May 11, 2022",20.37,22.25,23.04,20.32,4.50M,-8.41%
412,"May 10, 2022",22.24,22.26,22.93,21.09,4.42M,3.39%
413,"May 09, 2022",21.51,23.82,24.02,21.37,6.09M,-12.38%
414,"May 06, 2022",24.55,25.5,25.75,23.9,4.98M,-6.12%
415,"May 05, 2022",26.15,27.98,29.11,25.63,5.60M,-8.08%
416,"May 04, 2022",28.45,27.26,28.53,25.8,6.32M,8.84%
417,"May 03, 2022",26.14,25.62,26.45,25.11,2.55M,2.27%
418,"May 02, 2022",25.56,24.96,25.64,24.23,2.75M,1.59%
419,"Apr 29, 2022",25.16,25.86,27.42,25.13,3.19M,-2.78%
420,"Apr 28, 2022",25.88,25.1,26.19,24.02,4.29M,3.07%
421,"Apr 27, 2022",25.11,25.87,26.54,24.86,3.65M,-0.16%
422,"Apr 26, 2022",25.15,27.1,27.25,25.03,4.94M,-7.37%
423,"Apr 25, 2022",27.15,26.0,27.35,25.86,3.96M,0.82%
424,"Apr 22, 2022",26.93,27.64,28.5,26.36,4.41M,-2.53%
425,"Apr 21, 2022",27.63,32.39,33.33,27.07,10.11M,-12.81%
426,"Apr 20, 2022",31.69,32.07,32.93,30.73,3.77M,-1.06%
427,"Apr 19, 2022",32.03,29.81,32.08,29.38,5.46M,7.59%
428,"Apr 18, 2022",29.77,29.69,30.23,28.63,3.22M,0.27%
429,"Apr 14, 2022",29.69,30.95,31.13,29.44,3.57M,-3.88%
430,"Apr 13, 2022",30.89,29.55,31.19,29.09,5.69M,5.61%
431,"Apr 12, 2022",29.25,31.21,31.6,28.96,4.87M,-3.50%
432,"Apr 11, 2022",30.31,30.77,31.74,29.41,6.19M,-2.48%
433,"Apr 08, 2022",31.08,33.58,33.67,30.0,12.91M,-7.39%
434,"Apr 07, 2022",33.56,33.46,34.87,32.39,4.32M,0.87%
435,"Apr 06, 2022",33.27,34.21,34.41,32.25,5.83M,-3.93%
436,"Apr 05, 2022",34.63,38.98,39.6,34.43,7.93M,-10.68%
437,"Apr 04, 2022",38.77,39.56,40.39,37.9,5.45M,-0.44%
438,"Apr 01, 2022",38.94,39.16,39.6,37.35,8.68M,1.17%
439,"Mar 31, 2022",38.49,37.0,40.14,35.63,15.60M,4.42%
440,"Mar 30, 2022",36.86,33.19,38.7,32.61,17.33M,11.87%
441,"Mar 29, 2022",32.95,32.6,34.14,32.26,2.97M,-0.30%
442,"Mar 28, 2022",33.05,34.56,34.76,32.17,3.80M,-4.12%
443,"Mar 25, 2022",34.47,34.86,35.68,33.44,3.61M,-0.95%
444,"Mar 24, 2022",34.8,32.34,34.81,32.34,6.09M,7.94%
445,"Mar 23, 2022",32.24,31.77,33.28,31.47,4.27M,-0.15%
446,"Mar 22, 2022",32.29,30.52,32.46,30.52,6.44M,6.74%
447,"Mar 21, 2022",30.25,28.06,31.15,28.03,6.54M,7.84%
448,"Mar 18, 2022",28.05,27.55,28.78,27.06,3.03M,1.15%
449,"Mar 17, 2022",27.73,26.17,27.88,26.12,2.92M,3.20%
450,"Mar 16, 2022",26.87,25.83,27.46,25.07,4.03M,6.46%
451,"Mar 15, 2022",25.24,24.34,25.27,23.76,2.65M,4.00%
452,"Mar 14, 2022",24.27,26.51,26.56,24.17,4.14M,-9.91%
453,"Mar 11, 2022",26.94,28.7,29.3,26.91,3.76M,-5.67%
454,"Mar 10, 2022",28.56,27.1,29.03,27.1,4.42M,1.06%
455,"Mar 09, 2022",28.26,26.32,28.32,26.16,5.43M,8.44%
456,"Mar 08, 2022",26.06,23.93,26.29,23.72,5.11M,9.27%
457,"Mar 07, 2022",23.85,24.79,25.59,23.84,2.77M,-3.91%
458,"Mar 04, 2022",24.82,25.42,25.98,24.28,3.01M,-4.54%
459,"Mar 03, 2022",26.0,27.65,27.72,25.8,2.94M,-5.04%
460,"Mar 02, 2022",27.38,27.46,27.94,26.52,2.17M,1.26%
461,"Mar 01, 2022",27.04,28.86,29.0,26.59,3.26M,-5.26%
462,"Feb 28, 2022",28.54,28.67,29.46,27.91,3.40M,-0.70%
463,"Feb 25, 2022",28.74,27.59,28.74,26.79,3.44M,6.13%
464,"Feb 24, 2022",27.08,24.0,27.14,23.92,3.52M,5.62%
465,"Feb 23, 2022",25.64,26.73,27.57,25.6,2.43M,-2.84%
466,"Feb 22, 2022",26.39,26.2,27.73,25.99,3.22M,-2.94%
467,"Feb 18, 2022",27.19,28.83,29.2,27.07,2.83M,-4.56%
468,"Feb 17, 2022",28.49,30.0,30.15,28.19,3.49M,-7.35%
469,"Feb 16, 2022",30.75,29.98,31.15,29.48,3.17M,1.65%
470,"Feb 15, 2022",30.25,28.29,30.27,28.28,4.88M,10.12%
471,"Feb 14, 2022",27.47,27.25,28.64,27.14,2.23M,-1.26%
472,"Feb 11, 2022",27.82,28.71,29.1,27.3,3.01M,-3.34%
473,"Feb 10, 2022",28.78,28.1,29.86,28.1,3.26M,-1.98%
474,"Feb 09, 2022",29.36,28.7,29.49,28.29,3.06M,3.86%
475,"Feb 08, 2022",28.27,26.91,28.32,26.3,2.37M,5.05%
476,"Feb 07, 2022",26.91,26.5,27.33,26.26,1.76M,2.20%
477,"Feb 04, 2022",26.33,25.22,26.5,24.9,1.72M,4.15%
478,"Feb 03, 2022",25.28,25.4,26.15,25.04,1.77M,-3.22%
479,"Feb 02, 2022",26.12,27.19,27.34,25.85,1.96M,-3.33%
480,"Feb 01, 2022",27.02,26.69,27.5,25.82,3.29M,3.25%
481,"Jan 31, 2022",26.17,24.8,26.29,24.55,2.76M,6.60%
482,"Jan 28, 2022",24.55,24.0,24.71,23.17,2.94M,0.90%
483,"Jan 27, 2022",24.33,26.28,26.38,24.14,3.53M,-3.87%
484,"Jan 26, 2022",25.31,26.51,27.04,24.97,3.59M,0.12%
485,"Jan 25, 2022",25.28,25.05,25.96,24.5,3.11M,-1.21%
486,"Jan 24, 2022",25.59,23.95,25.61,22.78,6.33M,2.11%
487,"Jan 21, 2022",25.06,26.14,26.37,24.93,5.21M,-6.32%
488,"Jan 20, 2022",26.75,27.9,28.46,26.73,3.89M,-3.15%
489,"Jan 19, 2022",27.62,29.49,29.74,27.61,4.37M,-5.83%
490,"Jan 18, 2022",29.33,29.79,30.79,29.17,3.36M,-3.71%
491,"Jan 14, 2022",30.46,29.07,30.47,28.93,2.72M,1.47%
492,"Jan 13, 2022",30.02,31.63,31.69,29.9,3.14M,-4.24%
493,"Jan 12, 2022",31.35,31.37,31.79,30.24,5.35M,2.82%
494,"Jan 11, 2022",30.49,27.96,30.72,27.44,7.39M,13.94%
495,"Jan 10, 2022",26.76,27.21,27.3,25.42,4.52M,-3.88%
496,"Jan 07, 2022",27.84,29.7,30.2,27.69,4.67M,-5.02%
497,"Jan 06, 2022",29.31,31.3,31.31,28.85,4.94M,-5.60%
498,"Jan 05, 2022",31.05,33.26,33.88,31.02,5.11M,-7.95%
499,"Jan 04, 2022",33.73,30.68,34.07,30.68,7.70M,9.55%
500,"Jan 03, 2022",30.79,29.87,31.18,29.86,2.97M,5.73%
501,"Dec 31, 2021",29.12,29.3,30.13,28.97,1.80M,-1.56%
502,"Dec 30, 2021",29.58,29.21,30.46,29.01,2.87M,2.14%
503,"Dec 29, 2021",28.96,29.3,29.43,28.25,2.40M,-2.00%
504,"Dec 28, 2021",29.55,30.5,30.7,29.25,1.58M,-2.15%
505,"Dec 27, 2021",30.2,29.33,30.75,29.22,2.25M,3.92%
506,"Dec 23, 2021",29.06,29.14,29.47,27.81,2.81M,-0.79%
507,"Dec 22, 2021",29.29,29.27,29.87,28.86,2.14M,0.17%
508,"Dec 21, 2021",29.24,28.02,29.27,27.99,2.72M,6.21%
509,"Dec 20, 2021",27.53,27.76,28.13,26.8,2.92M,-4.28%
510,"Dec 17, 2021",28.76,27.98,29.06,27.47,4.38M,0.03%
511,"Dec 16, 2021",28.75,31.78,31.78,28.27,4.28M,-6.66%
512,"Dec 15, 2021",30.8,29.68,30.84,28.2,5.64M,0.65%
513,"Dec 14, 2021",30.6,30.01,31.23,29.79,3.13M,-3.01%
514,"Dec 13, 2021",31.55,33.59,33.96,30.42,4.20M,-6.13%
515,"Dec 10, 2021",33.61,34.59,35.68,33.05,2.50M,-1.15%
516,"Dec 09, 2021",34.0,35.06,35.93,33.73,2.44M,-3.74%
517,"Dec 08, 2021",35.32,33.69,36.09,33.27,3.64M,5.12%
518,"Dec 07, 2021",33.6,34.9,35.34,33.35,4.16M,2.88%
519,"Dec 06, 2021",32.66,31.26,33.53,29.82,4.73M,4.05%
520,"Dec 03, 2021",31.39,34.16,35.5,30.26,7.18M,-8.86%
521,"Dec 02, 2021",34.44,34.77,35.16,33.62,5.98M,-1.29%
522,"Dec 01, 2021",34.89,37.64,38.31,34.88,9.47M,-11.24%
523,"Nov 30, 2021",39.31,39.85,41.56,38.01,6.55M,-4.03%
524,"Nov 29, 2021",40.96,36.21,41.17,36.21,8.43M,14.77%
525,"Nov 26, 2021",35.69,35.05,36.28,34.97,2.00M,-1.95%
526,"Nov 24, 2021",36.4,35.7,36.65,34.76,2.26M,1.14%
527,"Nov 23, 2021",35.99,36.09,37.83,35.14,4.28M,-1.61%
528,"Nov 22, 2021",36.58,38.95,39.04,36.14,7.79M,-2.43%
529,"Nov 19, 2021",37.49,33.3,38.33,33.15,8.96M,12.96%
530,"Nov 18, 2021",33.19,33.64,35.94,32.25,6.16M,0.82%
531,"Nov 17, 2021",32.92,31.51,34.15,30.54,4.94M,3.49%
532,"Nov 16, 2021",31.81,32.63,33.15,30.2,5.60M,-5.21%
533,"Nov 15, 2021",33.56,34.35,34.35,32.53,3.24M,-2.41%
534,"Nov 12, 2021",34.39,34.57,35.43,33.87,2.74M,0.26%
535,"Nov 11, 2021",34.3,34.18,34.77,33.21,3.29M,3.91%
536,"Nov 10, 2021",33.01,33.15,33.72,31.84,4.82M,-4.51%
537,"Nov 09, 2021",34.57,35.46,35.88,33.53,5.49M,-2.18%
538,"Nov 08, 2021",35.34,34.71,36.49,33.55,9.06M,8.17%
539,"Nov 05, 2021",32.67,32.13,32.8,31.16,5.66M,1.52%
540,"Nov 04, 2021",32.18,30.02,33.42,29.55,9.46M,9.20%
541,"Nov 03, 2021",29.47,29.07,29.48,28.06,3.10M,1.45%
542,"Nov 02, 2021",29.05,29.25,29.61,28.4,3.05M,-0.72%
543,"Nov 01, 2021",29.26,30.05,30.18,27.51,7.29M,0.83%
544,"Oct 29, 2021",29.02,27.68,29.78,27.6,6.23M,4.09%
545,"Oct 28, 2021",27.88,26.82,28.39,26.35,3.79M,5.53%
546,"Oct 27, 2021",26.42,27.52,28.28,26.23,3.34M,-3.79%
547,"Oct 26, 2021",27.46,27.11,28.25,26.7,4.91M,3.04%
548,"Oct 25, 2021",26.65,25.4,26.78,25.33,3.43M,6.43%
549,"Oct 22, 2021",25.04,25.83,26.23,24.48,2.93M,-3.51%
550,"Oct 21, 2021",25.95,25.96,26.6,25.58,2.05M,-0.76%
551,"Oct 20, 2021",26.15,26.28,26.94,25.45,2.95M,-0.42%
552,"Oct 19, 2021",26.26,26.25,26.79,25.61,3.92M,2.74%
553,"Oct 18, 2021",25.56,25.46,27.75,25.2,8.65M,0.51%
554,"Oct 15, 2021",25.43,24.66,25.86,24.45,4.32M,3.71%
555,"Oct 14, 2021",24.52,25.8,26.07,24.41,5.06M,-4.33%
556,"Oct 13, 2021",25.63,24.0,25.64,23.41,7.60M,5.73%
557,"Oct 12, 2021",24.24,21.71,24.29,21.62,9.59M,12.43%
558,"Oct 11, 2021",21.56,21.12,22.56,21.0,3.96M,4.66%
559,"Oct 08, 2021",20.6,21.3,21.4,20.57,2.05M,-2.78%
560,"Oct 07, 2021",21.19,20.82,21.65,20.71,3.48M,4.95%
561,"Oct 06, 2021",20.19,20.7,20.72,19.55,4.35M,-4.27%
562,"Oct 05, 2021",21.09,21.07,21.4,20.73,2.32M,0.91%
563,"Oct 04, 2021",20.9,22.17,22.25,20.88,3.00M,-5.43%
564,"Oct 01, 2021",22.1,22.26,22.42,21.63,2.79M,-1.03%
565,"Sep 30, 2021",22.33,21.14,22.64,20.84,6.74M,8.87%
566,"Sep 29, 2021",20.51,21.22,21.28,20.17,5.09M,-2.89%
567,"Sep 28, 2021",21.12,22.01,22.02,20.82,4.08M,-5.33%
568,"Sep 27, 2021",22.31,20.65,22.46,20.39,5.42M,3.62%
